"","MATRICULA","Category","CIERVO","GAMO","CORZO","MUFLON","CABRA","JABALI","ARRUI","CERRAMIENT","ten_cier","ten_gamo","ten_corz","ten_mufl","ten_cabr","ten_jaba","ten_arru","CIERVO_d","GAMO_d","CORZO_d","MUFLON_d","CABRA_d","JABALI_d","ARRUI_d","ag_cluster","a47_k4","Clasificac","area_nueva","area","Hg","minId","maxId","Axis1","Axis2","Axis3","cover","areaS"
"838","AB-11871","AB-11871","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",9878693.529,10,1771,5322,5322,-0.998304566085254,0.008753785052004,0.331221403774298,-1.64480673121684,-0.27604042624408
"839","AB-11875","AB-11875","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",5094715.76,5,1775,5324,5325,-0.998304566085254,0.008753785052004,0.331221403774298,-1.89305484294891,-0.495788771855069
"840","AB-11878","AB-11878","0","0","0","0","10",8,"0",0,"0","0","0","0","0.373878250552983","0.469744468643491","0","0","0","0","0","0.871510488670999","0.6972083909368","0","5","4","Grupo 7",11474331.18,11,1778,5328,5330,1.12352744195254,1.56731687202654,3.75081008241522,0.387770173450311,-0.232090757121882
"841","AB-11879","AB-11879","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4586109.447,5,1779,5331,5331,-0.998304566085254,0.008753785052004,0.331221403774298,-1.24264640336746,-0.495788771855069
"842","AB-11884","AB-11884","0","0","0","0","0",10,"0",0,"0","0","0","0","0","0.182145814371966","0","0","0","0","0","0","1.8943959221882","0","1","2","Grupo 1",5278727.692,5,1784,5336,5336,-0.998304566085254,0.008753785052004,0.331221403774298,-1.53031876170075,-0.495788771855069
"843","AB-11888","AB-11888","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4365447.48,4,1787,5339,5339,-0.998304566085254,0.008753785052004,0.331221403774298,-1.09665346851567,-0.539738440977266
"844","AB-11891","AB-11891","0","0","0","0","0",10,"0",0,"0","0","0","0","0","0.469744468643491","0","0","0","0","0","0","1.55324585005164","0","3","2","Grupo 2",6438130.448,6,1790,5343,5345,-0.998304566085254,0.008753785052004,0.331221403774298,-0.240556418895721,-0.451839102732871
"845","AB-11894","AB-11894","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",6668920.371,7,1793,5348,5348,-0.998304566085254,0.008753785052004,0.331221403774298,-1.39128472291214,-0.407889433610673
"846","AB-11896","AB-11896","0","0","0","0","0",8,"0",0,"0","0","0","0","0","0.469744468643491","0","0","0","0","0","0","1.09233581867573","0","3","2","Grupo 2",7323755.159,7,1795,5349,5349,-0.998304566085254,0.008753785052004,0.331221403774298,-0.529251205602502,-0.407889433610673
"847","AB-11897","AB-11897","0","0","0","0","4",5,"0",0,"0","0","0","0","0.4726555283072","0.488181611705235","0","0","0","0","0","0.253144846431365","0.316431058039207","0","5","2","Grupo 7",15801230.31,16,1796,5350,5351,0.646769903877186,0.822429085074122,2.88487119452941,1.57069027423859,-0.012342411510893
"848","AB-11899","AB-11899","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4159117.588,4,1798,5352,5353,-0.998304566085254,0.008753785052004,0.331221403774298,-0.492199160158634,-0.539738440977266
"849","AB-11901","AB-11901","0","0","0","0","0",8,"0",0,"0","0","0","0","0","0.734041520005362","0","0","0","0","0","0","1.12051434721326","0","3","2","Grupo 2",7139578.409,7,1800,5354,5355,-0.998304566085254,0.008753785052004,0.331221403774298,1.01994612812996,-0.407889433610673
"850","AB-11904","AB-11904","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4165118.368,4,1803,5358,5358,-0.998304566085254,0.008753785052004,0.331221403774298,0.816043657717823,-0.539738440977266
"851","AB-11905","AB-11905","11","0","0","2","1",33,"0",0,"0.765587591920676","0","0","0.435679028391342","0.201319057990068","0.330549734935329","0","1.0135294246181","0","0","0.184278077203291","0.0921390386016456","3.04058827385431","0","5","3","Grupo 7",10853163.07,11,1804,5359,5362,1.74640839472709,-0.326561105880397,2.02526530983458,1.95950379967689,-0.232090757121882
"852","AB-11907","AB-11907","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4865235.935,5,1806,5364,5365,-0.998304566085254,0.008753785052004,0.331221403774298,-1.43738257884979,-0.495788771855069
"853","AB-11909","AB-11909","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",7501003.702,8,1808,5367,5367,-0.998304566085254,0.008753785052004,0.331221403774298,2.06292251091966,-0.363939764488475
"854","AB-11910","AB-11910","2","0","0","0","0",10,"0",0,"0.469744468643491","0","0","0","0","0.373878250552983","0","0.344568521532265","0","0","0","0","1.72284260766133","0","2","2","Grupo 5",5804360.9,6,1809,5368,5369,-0.310104770144631,-0.393646966542106,0.355539323540125,1.58049213886261,-0.451839102732871
"855","AB-11912","AB-11912","13","2","0","6","0",60,"0",0,"0.816212921443788","0.0862795962814576","0","0.570171059794436","0","0.262285985680157","0","2.7632974008969","0.425122677061062","0","1.27536803118319","0","12.7536803118319","0","2","2","Grupo 5",4704523.398,5,1811,5370,5370,1.83784546876728,-0.109091230092341,1.04095134381405,1.85577754781481,-0.495788771855069
"856","AB-11913","AB-11913","0","0","0","0","0",19,"0",0,"0","0","0","0","0","0.157772769349065","0","0","0","0","0","0","1.30178439217929","0","1","2","Grupo 1",14595351.02,15,1812,5371,5375,-0.998304566085254,0.008753785052004,0.331221403774298,1.02975044846535,-0.056292080633091
"857","AB-11915","AB-11915","0","0","0","0","1",14,"0",0,"0","0","0","0","0.373878250552983","0.373878250552983","0","0","0","0","0","0.125582859358181","1.75816003101454","0","5","2","Grupo 7",7962870.07,8,1813,5376,5377,0.211714115400224,0.550624981425948,2.19553481298902,1.7215062379837,-0.363939764488475
"858","AB-11916","AB-11916","18","0","0","0","0",0,"0",0,"0.469744468643492","0","0","0","0","0","0","2.12551547404951","0","0","0","0","0","0","1","2","Grupo 1",8468533.8,8,1814,5378,5379,-0.24906627375529,-0.217487299119469,0.264583597487845,2.07540726661682,-0.363939764488475
"859","AB-11919","AB-11919","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",5137844.886,5,1817,5381,5381,-0.998304566085254,0.008753785052004,0.331221403774298,-1.69158948715992,-0.495788771855069
"860","AB-11920","AB-11920","0","0","0","0","0",8,"0",0,"0","0","0","0","0","0.510901992301276","0","0","0","0","0","0","1.89455671667671","0","3","2","Grupo 2",4222623.644,4,1818,5382,5383,-0.998304566085254,0.008753785052004,0.331221403774298,-0.456047296524048,-0.539738440977266
"861","AB-11925","AB-11925","0","0","0","0","0",2,"0",0,"0","0","0","0","0","0.469744468643491","0","0","0","0","0","0","0.381327963792754","0","3","2","Grupo 2",5244828.822,5,1823,5388,5390,-0.998304566085254,0.008753785052004,0.331221403774298,-1.5156552195549,-0.495788771855069
"862","AB-11931","AB-11931","2","0","0","0","2",49,"0",0,"0.632717039397356","0","0","0","0.373878250552983","0.373878250552983","0","0.164087390512412","0","0","0","0.164087390512412","4.02014106755409","0","5","1","Grupo 7",12188627.05,12,1827,5392,5396,1.17546181580307,0.031420547454165,2.3238951023269,1.41758382320404,-0.188141087999684
"863","AB-11932","AB-11932","0","0","0","0","0",20,"0",0,"0","0","0","0","0","0.0835931888724404","0","0","0","0","0","0","3.40602073825346","0","1","2","Grupo 1",5871954.818,6,1828,5397,5398,-0.998304566085254,0.008753785052004,0.331221403774298,-0.925175897777081,-0.451839102732871
"864","AB-11933","AB-11933","2","0","0","0","1",30,"0",0,"0.695608343640252","0","0","0","0.488917712261593","0.488917712261593","0","0.216775990998962","0","0","0","0.108387995499481","3.25163986498443","0","5","2","Grupo 7",9226113.994,9,1829,5399,5401,1.52481849346243,0.016338756028223,2.70374941899327,1.37252879142761,-0.319990095366278
"865","AB-11935","AB-11935","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",7338993.657,7,1831,5403,5404,-0.998304566085254,0.008753785052004,0.331221403774298,-1.73017781972885,-0.407889433610673
"866","AB-11936","AB-11936","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",9283807.818,9,1832,5405,5405,-0.998304566085254,0.008753785052004,0.331221403774298,1.20027207580341,-0.319990095366278
"867","AB-11938","AB-11938","0","0","0","0","0",10,"0",0,"0","0","0","0","0","0.570425119646396","0","0","0","0","0","0","1.22899816938154","0","3","2","Grupo 2",8136708.629,8,1834,5407,5408,-0.998304566085254,0.008753785052004,0.331221403774298,1.59532338380814,-0.363939764488475
"868","AB-11941","AB-11941","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",6573011.867,7,1837,5411,5411,-0.998304566085254,0.008753785052004,0.331221403774298,0.620468244599264,-0.407889433610673
"869","AB-11948","AB-11948","0","0","0","0","0",10,"0",0,"0","0","0","0","0","0.632717039397356","0","0","0","0","0","0","1.61833378548554","0","3","2","Grupo 2",6179194.858,6,1844,5414,5415,-0.998304566085254,0.008753785052004,0.331221403774298,-1.06013885140419,-0.451839102732871
"870","AB-11949","AB-11949","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",8850020.746,9,1845,5416,5417,-0.998304566085254,0.008753785052004,0.331221403774298,-0.717885814607143,-0.319990095366278
"871","AB-11953","AB-11953","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4629900.002,5,1849,5420,5421,-0.998304566085254,0.008753785052004,0.331221403774298,-1.11168193817139,-0.495788771855069
"872","AB-11958","AB-11958","0","0","0","0","2",4,"0",0,"0","0","0","0","0.488917712261593","0.488917712261593","0","0","0","0","0","0.495709277802809","0.991418555605618","0","5","2","Grupo 7",4034622.996,4,1853,5425,5425,0.9892316531659,1.16916605067939,3.46032423862908,1.07590344646615,-0.539738440977266
"873","AB-11965","AB-11965","0","0","0","0","0",40,"0",0,"0","0","0","0","0","0.732908647994541","0","0","0","0","0","0","4.28170119520854","0","3","2","Grupo 2",9342081.118,9,1860,5430,5431,-0.998304566085254,0.008753785052004,0.331221403774298,0.443253882229328,-0.319990095366278
"874","AB-11966","AB-11966","0","0","0","0","0",6,"0",0,"0","0","0","0","0","0.469744468643492","0","0","0","0","0","0","0.850579707084772","0","3","2","Grupo 2",7054012.464,7,1861,5432,5432,-0.998304566085254,0.008753785052004,0.331221403774298,-0.81415964622444,-0.407889433610673
"875","AB-11971","AB-11971","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",7574000.009,8,1866,5437,5438,-0.998304566085254,0.008753785052004,0.331221403774298,-0.481231521815062,-0.363939764488475
"876","AB-11974","AB-11974","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",7021754.305,7,1869,5440,5441,-0.998304566085254,0.008753785052004,0.331221403774298,-1.63991987705231,-0.407889433610673
"877","AB-11977","AB-11977","0","0","0","0","0",2,"0",0,"0","0","0","0","0","0.469744468643491","0","0","0","0","0","0","0.380607436215449","0","3","2","Grupo 2",5254758.111,5,1872,5442,5443,-0.998304566085254,0.008753785052004,0.331221403774298,-0.735542476177216,-0.495788771855069
"878","AB-11979","AB-11979","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",5608307.819,6,1874,5445,5446,-0.998304566085254,0.008753785052004,0.331221403774298,-1.31335383653641,-0.451839102732871
"879","AB-11980","AB-11980","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",5705960.366,6,1875,5447,5449,-0.998304566085254,0.008753785052004,0.331221403774298,-1.91973400115967,-0.451839102732871
"880","AB-11981","AB-11981","2","0","0","0","1",30,"0",0,"0.435679028391342","0","0","0","0.488917712261593","0.595983797804382","0","0.167581395750253","0","0","0","0.0837906978751266","2.5137209362538","0","5","2","Grupo 7",11934499.44,12,1876,5450,5452,1.11878982728229,0.219471350715676,2.63178232252599,1.98752280076345,-0.188141087999684
"881","AB-11983","AB-11983","0","0","0","0","0",5,"0",0,"0","0","0","0","0","0.453558802364438","0","0","0","0","0","0","1.00723394817237","0","3","2","Grupo 2",4964090.114,5,1878,5454,5455,-0.998304566085254,0.008753785052004,0.331221403774298,0.418042913079262,-0.495788771855069
"882","AB-11985","AB-11985","0","0","0","0","0",8,"0",0,"0","0","0","0","0","0.570425119646396","0","0","0","0","0","0","1.45840853373869","0","3","2","Grupo 2",5485431.462,5,1880,5457,5457,-0.998304566085254,0.008753785052004,0.331221403774298,-1.31837081775832,-0.495788771855069
"883","AB-11987","AB-11987","0","0","0","0","0",4,"0",0,"0","0","0","0","0","0.469744468643491","0","0","0","0","0","0","0.72300875618462","0","3","2","Grupo 2",5532436.642,6,1882,5458,5458,-0.998304566085254,0.008753785052004,0.331221403774298,-1.52952677522235,-0.451839102732871
"884","AB-11988","AB-11988","0","0","0","0","0",10,"0",0,"0","0","0","0","0","0.469744468643491","0","0","0","0","0","0","1.92909882542292","0","3","2","Grupo 2",5183767.623,5,1883,5459,5459,-0.998304566085254,0.008753785052004,0.331221403774298,-0.012979001859818,-0.495788771855069
"885","AB-11989","AB-11989","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4289990.891,4,1884,5460,5462,-0.998304566085254,0.008753785052004,0.331221403774298,-1.66810166835785,-0.539738440977266
"886","AB-11992","AB-11992","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",5389820.333,5,1887,5463,5463,-0.998304566085254,0.008753785052004,0.331221403774298,-1.84700285057463,-0.495788771855069
"887","AB-11993","AB-11993","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",7019907.611,7,1888,5464,5465,-0.998304566085254,0.008753785052004,0.331221403774298,-1.42422860860825,-0.407889433610673
"888","AB-11999","AB-11999","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",6021681.083,6,1894,5469,5469,-0.998304566085254,0.008753785052004,0.331221403774298,-0.883949115938644,-0.451839102732871
"889","AB-12000","AB-12000","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",9131801.399,9,1895,5470,5472,-0.998304566085254,0.008753785052004,0.331221403774298,-1.11697334051132,-0.319990095366278
"890","AB-12001","AB-12001","0","0","0","0","0",21,"0",0,"0","0","0","0","0","0.469744468643492","0","0","0","0","0","0","4.30721773446643","0","3","2","Grupo 2",4875537.084,5,1896,5473,5473,-0.998304566085254,0.008753785052004,0.331221403774298,0.322981545414056,-0.495788771855069
"891","AB-12007","AB-12007","0","0","0","0","0",18,"0",0,"0","0","0","0","0","0.373878250552983","0","0","0","0","0","0","4.23591519351285","0","3","2","Grupo 2",4249376.752,4,1902,5480,5480,-0.998304566085254,0.008753785052004,0.331221403774298,0.420090461791656,-0.539738440977266
"892","AB-12008","AB-12008","0","0","0","0","0",16,"0",0,"0","0","0","0","0","0.469744468643491","0","0","0","0","0","0","2.87068545469606","0","3","3","Grupo 2",5573581.72,6,1903,5481,5483,-0.998304566085254,0.008753785052004,0.331221403774298,1.48034238815308,-0.451839102732871
"893","AB-12014","AB-12014","0","0","0","0","1",3,"0",0,"0","0","0","0","0.373878250552983","0.631501982287834","0","0","0","0","0","0.120263604365677","0.360790813097032","0","5","2","Grupo 7",8315067.37,8,1907,5486,5488,0.20521191947813,0.543374890127014,2.18444405107524,1.49983465671539,-0.363939764488475
"894","AB-12015","AB-12015","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",8493429.396,8,1908,5489,5490,-0.998304566085254,0.008753785052004,0.331221403774298,-1.00632992386818,-0.363939764488475
"895","AB-12017","AB-12017","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4416492.671,4,1910,5492,5493,-0.998304566085254,0.008753785052004,0.331221403774298,-1.02753767371178,-0.539738440977266
"896","AB-12019","AB-12019","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4778855.682,5,1912,5495,5496,-0.998304566085254,0.008753785052004,0.331221403774298,-1.7063444852829,-0.495788771855069
"897","CR-10004","CR-10004","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",5810947.11,6,1921,5537,5538,-0.998304566085254,0.008753785052004,0.331221403774298,-1.24403828382492,-0.451839102732871
"898","CR-10008","CR-10008","4","0","2","0","0",25,"0",0,"0.735499178081826","0","0.686114819487162","0","0","0.471969308210531","0","0.486492869371546","0","0.243246434685773","0","0","3.04058043357216","0","7","1","Grupo 4",8222114.578,8,1923,5541,5542,1.09403837805214,-1.28040370788436,-0.401064634704773,0.434913389384747,-0.363939764488475
"899","CR-10009","CR-10009","0","0","0","0","0",4,"0",0,"0","0","0","0","0","0.393041832067032","0","0","0","0","0","0","0.381625039061469","0","3","2","Grupo 2",10481492.72,10,1924,5543,5545,-0.998304566085254,0.008753785052004,0.331221403774298,0.716885164380074,-0.27604042624408
"900","CR-10011","CR-10011","0","0","0","0","0",0,"0",1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","Grupo 6",5662011.978,6,1925,5546,5546,-0.998304566085254,0.008753785052004,0.331221403774298,1.80920624732971,-0.451839102732871
"901","CR-10012","CR-10012","98","0","0","0","0",42,"0",1,"-0.49388015461765","0","0","0","0","-0.778662805732924","0","10.2161963139613","0","0","0","0","4.37836984884058","0","4","2","Grupo 6",9592611.159,10,1926,5547,5550,-1.35930791454817,1.47818328545357,-0.234604814454723,0.146631546318531,-0.27604042624408
"902","CR-10015","CR-10015","0","0","0","0","0",14,"0",0,"0","0","0","0","0","0.682511302706174","0","0","0","0","0","0","2.52638096220045","0","3","2","Grupo 2",5541523.827,6,1928,5552,5552,-0.998304566085254,0.008753785052004,0.331221403774298,-0.408340855414303,-0.451839102732871
"903","CR-10017","CR-10017","120","16","4","6","0",43,"0",1,"0.11489988666555","-0.602584319388253","0.667547238590039","0.218356573370573","0","-0.564859493632404","0","12.0296518636164","1.60395358181551","0.400988395453879","0.601482593180818","0","4.3106252511292","0","4","1","Grupo 6",9975351.032,10,1929,5553,5553,-0.00638607763272,1.20517351453533,-1.37309128838524,0.888784540325862,-0.27604042624408
